# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data
0,HS,2746,0:05.437.006,1.730.883 ms,512 B,,11,02,OUT txn (NYET)   [73 POLL],40 12 B8 51 88 48 48 B6 14 58 84 47 23 8D 14 9A 04 41 41 85 18 02 56 44 18 B4 72 C3 32 84 43 24 C2 44 58 31 63 31 42 4B 42 87 21 10 D1 96 E1 94 28 04 11 6B 81 14 38 85 D7 68 DD 88 14 51 6A 1C B3 8C 24 5A 1C 25 D8 A6 A1 4A 25 63 E1 70 42 02 16 21 02 8D 8C 2B 18 44 CD 4A 4F 83 72 95 D8 61 B1 88 87 14 F8 24 82 84 14 A1 1D 42 8D 88 5D 9A 46 D5 81 ED 64 D2 A8 68 24 59 F4 48 19 82 A5 38 42 8F 2A 84 84 94 48 A0 18 AD 45 12 28 8D 98 27 46 18 27 81 4A C8 C8 63 42 34 2D 1A 46 8C 48 E6 48 41 84 59 4A 8A 81 11 0C 8F A1 82 48 34 44 44 85 FC 7D A9 24 11 18 1A 62 41 80 C4 22 8C C2 44 4D 38 4D 29 1A 54 12 13 64 14 48 45 92 85 2F 54 79 19 9E 14 1D 44 4A C8 57 10 D8 8C 6B 41 8C D4 21 31 11 84 33 58 2B 49 14 81 11 09 88 8F 41 D8 84 51 34 16 75 12 58 14 E3 11 5E 85 2F 31 74 9C D2 68 78 41 DA C1 98 42 2F 1C 51 6A C2 44 EF 22 64 D4 23 C8 14 6D 42 85 C3 8C 4C 88 18 46 66 24 A0 48 4B 48 2C C8 84 29 9C 86 6A 78 17 52 84 A6 E8 51 A4 48 3A C8 41 2D 52 91 8C C4 A4 2D 2E 4C 32 1C 23 F4 D2 22 4C 82 08 23 42 88 48 46 F8 E3 91 10 61 81 20 02 42 48 23 72 68 84 92 24 85 12 14 21 14 71 14 42 B2 84 03 4C 71 14 28 1C 15 43 92 84 00 83 81 41 C8 89 14 41 15 02 00 82 4B 81 4A 11 89 21 51 88 44 C0 84 AC 81 68 44 42 87 11 40 08 C0 C4 41 10 04 00 43 08 40 04 46 02 00 86 0A 80 62 28 16 14 44 18 02 00 18 00 10 64 22 22 80 34 2A 2A 88 12 42 08 43 08 BF F7 02 25 02 14 00 10 04 80 01 48 14 49 44 81 04 C6 44 09 25 12 01 58 00 81 2A 31 48 24 14 40 02 8A 04 84 11 40 08 10 44 14 46 11 12 0E 47 14 16 85 88 42 82 44 44 92 84 D0 88 D4 26 14 68 44 67 84 25 01 82 29
1,HS,2747,0:05.437.006,1.696.016 ms,,,11,02,   [73 PING-NAK],
1,HS,2748,0:05.438.725,433 ns,,,11,02,   PING-ACK,
2,HS,2749,0:05.438.725,66 ns,3 B,,11,02,      PING packet,B4 0B 09
2,HS,2750,0:05.438.725,50 ns,1 B,,11,02,      ACK packet,D2
1,HS,2751,0:05.438.728,66 ns,3 B,,11,02,   OUT packet,E1 0B 09
1,HS,2752,0:05.438.728,8.616 us,515 B,,11,02,   DATA0 packet,C3 40 12 B8 51 88 48 48 B6 14 58 84 47 23 8D 14 9A 04 41 41 85 18 02 56 44 18 B4 72 C3 32 84 43 24 C2 44 58 31 63 31 42 4B 42 87 21 10 D1 96 E1 94 28 04 11 6B 81 14 38 85 D7 68 DD 88 14 51 6A 1C B3 8C 24 5A 1C 25 D8 A6 A1 4A 25 63 E1 70 42 02 16 21 02 8D 8C 2B 18 44 CD 4A 4F 83 72 95 D8 61 B1 88 87 14 F8 24 82 84 14 A1 1D 42 8D 88 5D 9A 46 D5 81 ED 64 D2 A8 68 24 59 F4 48 19 82 A5 38 42 8F 2A 84 84 94 48 A0 18 AD 45 12 28 8D 98 27 46 18 27 81 4A C8 C8 63 42 34 2D 1A 46 8C 48 E6 48 41 84 59 4A 8A 81 11 0C 8F A1 82 48 34 44 44 85 FC 7D A9 24 11 18 1A 62 41 80 C4 22 8C C2 44 4D 38 4D 29 1A 54 12 13 64 14 48 45 92 85 2F 54 79 19 9E 14 1D 44 4A C8 57 10 D8 8C 6B 41 8C D4 21 31 11 84 33 58 2B 49 14 81 11 09 88 8F 41 D8 84 51 34 16 75 12 58 14 E3 11 5E 85 2F 31 74 9C D2 68 78 41 DA C1 98 42 2F 1C 51 6A C2 44 EF 22 64 D4 23 C8 14 6D 42 85 C3 8C 4C 88 18 46 66 24 A0 48 4B 48 2C C8 84 29 9C 86 6A 78 17 52 84 A6 E8 51 A4 48 3A C8 41 2D 52 91 8C C4 A4 2D 2E 4C 32 1C 23 F4 D2 22 4C 82 08 23 42 88 48 46 F8 E3 91 10 61 81 20 02 42 48 23 72 68 84 92 24 85 12 14 21 14 71 14 42 B2 84 03 4C 71 14 28 1C 15 43 92 84 00 83 81 41 C8 89 14 41 15 02 00 82 4B 81 4A 11 89 21 51 88 44 C0 84 AC 81 68 44 42 87 11 40 08 C0 C4 41 10 04 00 43 08 40 04 46 02 00 86 0A 80 62 28 16 14 44 18 02 00 18 00 10 64 22 22 80 34 2A 2A 88 12 42 08 43 08 BF F7 02 25 02 14 00 10 04 80 01 48 14 49 44 81 04 C6 44 09 25 12 01 58 00 81 2A 31 48 24 14 40 02 8A 04 84 11 40 08 10 44 14 46 11 12 0E 47 14 16 85 88 42 82 44 44 92 84 D0 88 D4 26 14 68 44 67 84 25 01 82 29 C8 65
1,HS,2753,0:05.438.737,50 ns,1 B,,11,02,   NYET packet,96
0,HS,2754,0:05.438.804,1.625.266 ms,,,,,[14 SOF],
0,HS,2755,0:05.438.747,1.761.050 ms,512 B,,11,02,OUT txn (NYET)   [76 POLL],18 42 34 82 48 88 44 20 08 25 04 15 42 28 28 04 40 42 18 63 26 89 48 08 89 21 04 4C 08 C0 48 00 84 F0 9D 7E 00 48 12 43 01 00 00 25 1C 21 01 00 00 13 82 74 11 14 88 14 04 84 11 8C 41 04 14 88 24 50 24 22 20 01 00 21 54 16 1A 01 44 12 D0 81 11 42 12 18 73 86 18 F4 92 41 25 24 94 28 21 11 88 12 50 24 84 44 12 84 82 00 46 28 0C 64 C2 86 28 04 24 22 4D 11 E8 98 46 91 48 00 4E 26 42 25 14 D4 22 21 09 00 00 82 24 84 2F A1 0A 8A E8 18 08 61 42 42 33 32 41 44 27 42 64 22 89 83 18 44 C4 46 44 00 23 48 88 71 12 41 F1 82 48 4C 4C 02 8C 51 14 90 18 40 02 35 0C 21 81 00 14 41 10 44 02 00 2A 9C 88 1A 4A 02 20 34 42 20 28 82 21 54 88 12 69 D4 21 28 48 CC 14 E0 42 08 68 14 22 88 48 48 24 44 12 82 28 44 40 81 91 42 22 F0 13 24 00 00 84 24 00 90 42 24 CE 32 30 14 00 21 00 80 21 D2 89 A4 14 28 14 21 82 19 48 41 C2 11 2B 58 11 18 11 84 00 20 51 18 43 84 18 02 14 82 C0 84 90 16 12 44 82 43 21 48 08 86 64 11 18 C2 A1 60 94 29 44 08 95 7C 11 1C 41 24 91 88 87 18 44 4C 04 00 58 62 C8 85 84 14 8C 5C 82 48 86 42 04 8A 74 42 04 E4 86 03 83 42 05 14 21 10 14 44 48 08 80 06 25 48 41 F1 55 41 2C 11 01 46 28 02 2D 24 30 22 10 18 31 44 80 12 01 20 38 48 18 81 27 14 80 45 08 41 21 18 25 01 1A 18 31 27 49 51 29 00 00 25 02 14 69 08 45 12 28 44 D8 81 08 8E 13 20 81 08 26 02 50 18 42 54 81 4E 11 50 58 84 36 61 28 4D 11 81 9C 04 82 14 60 18 84 00 14 92 41 23 41 B4 28 84 21 6A 14 1A 88 02 89 21 02 50 24 40 82 82 41 08 BF F7 05 48 46 68 12 84 44 80 44 94 41 14 48 86 A3 42 41 23 71 42 11 62 24 40 04 86 04 86 82 C4 11 14 4C 01 10 04 20 14 21 08 45 21
1,HS,2756,0:05.438.747,1.726.550 ms,,,11,02,   [76 PING-NAK],
1,HS,2757,0:05.440.495,416 ns,,,11,02,   PING-ACK,
2,HS,2758,0:05.440.495,66 ns,3 B,,11,02,      PING packet,B4 0B 09
2,HS,2759,0:05.440.495,50 ns,1 B,,11,02,      ACK packet,D2
1,HS,2760,0:05.440.498,66 ns,3 B,,11,02,   OUT packet,E1 0B 09
1,HS,2761,0:05.440.499,8.616 us,515 B,,11,02,   DATA1 packet,4B 18 42 34 82 48 88 44 20 08 25 04 15 42 28 28 04 40 42 18 63 26 89 48 08 89 21 04 4C 08 C0 48 00 84 F0 9D 7E 00 48 12 43 01 00 00 25 1C 21 01 00 00 13 82 74 11 14 88 14 04 84 11 8C 41 04 14 88 24 50 24 22 20 01 00 21 54 16 1A 01 44 12 D0 81 11 42 12 18 73 86 18 F4 92 41 25 24 94 28 21 11 88 12 50 24 84 44 12 84 82 00 46 28 0C 64 C2 86 28 04 24 22 4D 11 E8 98 46 91 48 00 4E 26 42 25 14 D4 22 21 09 00 00 82 24 84 2F A1 0A 8A E8 18 08 61 42 42 33 32 41 44 27 42 64 22 89 83 18 44 C4 46 44 00 23 48 88 71 12 41 F1 82 48 4C 4C 02 8C 51 14 90 18 40 02 35 0C 21 81 00 14 41 10 44 02 00 2A 9C 88 1A 4A 02 20 34 42 20 28 82 21 54 88 12 69 D4 21 28 48 CC 14 E0 42 08 68 14 22 88 48 48 24 44 12 82 28 44 40 81 91 42 22 F0 13 24 00 00 84 24 00 90 42 24 CE 32 30 14 00 21 00 80 21 D2 89 A4 14 28 14 21 82 19 48 41 C2 11 2B 58 11 18 11 84 00 20 51 18 43 84 18 02 14 82 C0 84 90 16 12 44 82 43 21 48 08 86 64 11 18 C2 A1 60 94 29 44 08 95 7C 11 1C 41 24 91 88 87 18 44 4C 04 00 58 62 C8 85 84 14 8C 5C 82 48 86 42 04 8A 74 42 04 E4 86 03 83 42 05 14 21 10 14 44 48 08 80 06 25 48 41 F1 55 41 2C 11 01 46 28 02 2D 24 30 22 10 18 31 44 80 12 01 20 38 48 18 81 27 14 80 45 08 41 21 18 25 01 1A 18 31 27 49 51 29 00 00 25 02 14 69 08 45 12 28 44 D8 81 08 8E 13 20 81 08 26 02 50 18 42 54 81 4E 11 50 58 84 36 61 28 4D 11 81 9C 04 82 14 60 18 84 00 14 92 41 23 41 B4 28 84 21 6A 14 1A 88 02 89 21 02 50 24 40 82 82 41 08 BF F7 05 48 46 68 12 84 44 80 44 94 41 14 48 86 A3 42 41 23 71 42 11 62 24 40 04 86 04 86 82 C4 11 14 4C 01 10 04 20 14 21 08 45 21 98 7B
1,HS,2762,0:05.440.508,33 ns,1 B,,11,02,   NYET packet,96
0,HS,2763,0:05.440.554,1.625.250 ms,,,,,[14 SOF],
0,HS,2764,0:05.440.529,1.754.833 ms,512 B,,11,02,OUT txn (NYET)   [75 POLL],88 04 14 29 51 29 49 18 61 A4 24 8A 84 01 70 19 14 E3 44 C1 11 29 09 C8 60 48 22 24 20 21 89 31 44 20 18 28 11 24 42 24 0C 31 86 66 4C 4C 42 C8 81 2A 88 F1 81 14 24 8C E1 21 C8 41 53 61 28 46 C4 88 45 22 0C 4C 04 84 23 88 71 82 F8 2A 1C 10 02 85 C4 24 2D 48 00 8C 01 00 00 22 86 01 90 81 41 44 42 20 41 08 25 14 11 18 01 88 81 50 24 40 08 20 11 22 41 CC 44 16 51 18 18 40 68 12 23 04 00 10 42 C4 81 13 C1 88 00 40 08 43 24 48 04 22 88 81 88 81 94 80 48 C2 26 C0 24 C0 84 10 02 28 C2 28 81 48 42 12 30 48 10 02 44 28 00 88 1C F4 C2 C9 00 80 02 89 02 21 1C 02 10 02 40 25 04 49 41 04 A4 28 64 82 D9 04 24 8A 61 58 2C 84 11 53 12 86 06 00 5C 11 68 88 45 18 82 01 00 81 67 14 C0 84 D0 12 61 11 44 40 41 03 88 18 49 D9 84 21 9D 44 20 82 24 88 04 B0 41 08 94 20 9E 42 00 81 48 88 30 48 4D 83 1B 2C 4D 42 28 21 41 00 19 C4 22 20 64 84 8C 08 C1 41 1A 06 24 DE 87 00 48 00 12 21 20 52 24 30 2D 63 32 84 42 44 20 04 84 D0 24 29 44 04 96 84 54 28 40 84 18 88 74 28 88 49 03 80 01 98 82 11 00 24 82 86 98 81 12 1D 24 2C 04 70 28 94 88 29 04 41 26 C1 61 83 88 02 18 1C 08 48 22 4D 41 81 1E 28 42 CA A2 18 D0 18 D1 42 B4 C8 C1 42 18 23 04 28 10 18 12 41 55 12 8D 86 11 20 92 14 8C 58 24 20 74 42 02 84 41 C1 5D 1D 00 14 11 20 02 42 00 42 21 84 86 24 38 42 49 54 21 56 98 44 29 88 C4 88 15 92 88 48 00 81 10 01 81 54 81 49 08 8B 18 00 10 78 48 42 02 89 08 81 C8 A9 04 1B 18 A1 83 2A 68 61 41 43 01 44 80 02 00 84 28 00 20 44 02 60 44 10 04 18 A0 A1 20 44 04 60 21 42 42 16 08 4C 02 60 81 1E 84 50 24 00 8C 04 60 42 2F 4A C3 24 1C A2 18 62 48 44 43 74
1,HS,2765,0:05.440.529,1.720.033 ms,,,11,02,   [75 PING-NAK],
1,HS,2766,0:05.442.271,433 ns,,,11,02,   PING-ACK,
2,HS,2767,0:05.442.271,83 ns,3 B,,11,02,      PING packet,B4 0B 09
2,HS,2768,0:05.442.272,33 ns,1 B,,11,02,      ACK packet,D2
1,HS,2769,0:05.442.274,83 ns,3 B,,11,02,   OUT packet,E1 0B 09
1,HS,2770,0:05.442.275,8.616 us,515 B,,11,02,   DATA0 packet,C3 88 04 14 29 51 29 49 18 61 A4 24 8A 84 01 70 19 14 E3 44 C1 11 29 09 C8 60 48 22 24 20 21 89 31 44 20 18 28 11 24 42 24 0C 31 86 66 4C 4C 42 C8 81 2A 88 F1 81 14 24 8C E1 21 C8 41 53 61 28 46 C4 88 45 22 0C 4C 04 84 23 88 71 82 F8 2A 1C 10 02 85 C4 24 2D 48 00 8C 01 00 00 22 86 01 90 81 41 44 42 20 41 08 25 14 11 18 01 88 81 50 24 40 08 20 11 22 41 CC 44 16 51 18 18 40 68 12 23 04 00 10 42 C4 81 13 C1 88 00 40 08 43 24 48 04 22 88 81 88 81 94 80 48 C2 26 C0 24 C0 84 10 02 28 C2 28 81 48 42 12 30 48 10 02 44 28 00 88 1C F4 C2 C9 00 80 02 89 02 21 1C 02 10 02 40 25 04 49 41 04 A4 28 64 82 D9 04 24 8A 61 58 2C 84 11 53 12 86 06 00 5C 11 68 88 45 18 82 01 00 81 67 14 C0 84 D0 12 61 11 44 40 41 03 88 18 49 D9 84 21 9D 44 20 82 24 88 04 B0 41 08 94 20 9E 42 00 81 48 88 30 48 4D 83 1B 2C 4D 42 28 21 41 00 19 C4 22 20 64 84 8C 08 C1 41 1A 06 24 DE 87 00 48 00 12 21 20 52 24 30 2D 63 32 84 42 44 20 04 84 D0 24 29 44 04 96 84 54 28 40 84 18 88 74 28 88 49 03 80 01 98 82 11 00 24 82 86 98 81 12 1D 24 2C 04 70 28 94 88 29 04 41 26 C1 61 83 88 02 18 1C 08 48 22 4D 41 81 1E 28 42 CA A2 18 D0 18 D1 42 B4 C8 C1 42 18 23 04 28 10 18 12 41 55 12 8D 86 11 20 92 14 8C 58 24 20 74 42 02 84 41 C1 5D 1D 00 14 11 20 02 42 00 42 21 84 86 24 38 42 49 54 21 56 98 44 29 88 C4 88 15 92 88 48 00 81 10 01 81 54 81 49 08 8B 18 00 10 78 48 42 02 89 08 81 C8 A9 04 1B 18 A1 83 2A 68 61 41 43 01 44 80 02 00 84 28 00 20 44 02 60 44 10 04 18 A0 A1 20 44 04 60 21 42 42 16 08 4C 02 60 81 1E 84 50 24 00 8C 04 60 42 2F 4A C3 24 1C A2 18 62 48 44 43 74 CA 6D
1,HS,2771,0:05.442.284,33 ns,1 B,,11,02,   NYET packet,96
0,HS,2772,0:05.442.304,1.750.266 ms,,,,,[15 SOF],
0,HS,2773,0:05.442.294,1.770.316 ms,512 B,,11,02,OUT txn (NYET)   [77 POLL],14 41 04 44 30 81 25 8A 42 42 02 20 89 54 41 11 86 04 27 58 1C 18 62 12 16 94 84 2B 41 53 18 02 A1 13 0D 59 14 44 34 14 25 88 18 18 77 82 41 81 51 81 27 41 00 21 1E 25 85 21 01 82 12 50 28 44 20 04 12 1E 48 41 00 00 82 12 44 AC 91 24 80 1A 01 25 91 41 13 A4 41 85 48 08 24 F0 48 12 A4 8E 48 88 48 00 10 04 26 04 F0 E4 4C 20 E3 9C 93 41 2E 24 89 94 26 47 34 49 97 A5 17 68 9F 24 F1 A4 29 FC 38 24 7B 16 37 44 2D 41 2D D4 AF 58 75 D6 72 C4 C1 C4 1E 81 8C C9 C3 88 E7 34 1D 16 16 A1 1C A5 74 82 D8 52 11 D6 26 C8 CA 9C C1 44 44 81 4C 91 42 AD 17 54 2D 86 9D 84 39 F4 98 41 19 3C 5B 58 96 C2 4C 9E 41 7B 18 A7 11 FB 52 9F 49 D4 89 31 84 8F 64 71 18 6C 18 47 81 46 84 E9 34 89 44 B4 7C E8 A8 22 CC E8 CA 61 22 2C 7D 84 62 25 4D C2 4F 18 D7 22 68 1B D9 DE 52 F8 B9 4C 2F 48 F7 13 42 CD 83 17 25 9B 42 27 51 4F 98 E3 C1 28 51 C8 23 5C 8C 42 6C 06 63 1B 32 88 8F 1E 49 96 41 1B 48 DB 22 87 64 8B 22 63 B4 12 C6 11 CC D4 41 FC 29 44 4F 1A 82 FE 81 44 3D 46 53 74 51 C2 45 85 64 89 3B 81 77 8A 6D 11 7F 88 34 D4 9B 1C 3B 81 53 F3 14 41 3F 48 71 15 E2 48 D5 48 92 44 57 28 17 89 8E 18 13 61 61 8F E1 E4 C1 78 13 B6 19 7C 98 39 81 27 11 B3 AC 21 59 79 DC F9 A1 52 87 19 7F 88 B3 17 92 97 27 55 79 39 93 1F 83 F8 94 41 43 93 7C 4D 42 12 1B 1C 1A B8 84 51 48 4D C1 2D 84 9E 21 8A F1 48 A9 1D 18 2E 86 98 6F AC F2 44 13 CB 2C 2F 48 A1 84 2B 18 1B 28 16 B1 99 F6 46 11 1F 2A 96 55 EF 32 F9 4C 91 7D 32 46 CB 64 6B 84 CF A1 34 44 27 C8 29 D4 28 62 44 23 F2 84 12 46 F5 C1 79 24 4F 12 B2 21 C1 44 8F 84 F4 24 24 4B 12 2F 21 64 94 9F 42 12 F4 12 42 87 94
1,HS,2774,0:05.442.294,1.730.666 ms,,,11,02,   [77 PING-NAK],
1,HS,2775,0:05.444.046,433 ns,,,11,02,   PING-ACK,
2,HS,2776,0:05.444.046,83 ns,3 B,,11,02,      PING packet,B4 0B 09
2,HS,2777,0:05.444.047,33 ns,1 B,,11,02,      ACK packet,D2
1,HS,2778,0:05.444.055,83 ns,3 B,,11,02,   OUT packet,E1 0B 09
1,HS,2779,0:05.444.055,8.633 us,515 B,,11,02,   DATA1 packet,4B 14 41 04 44 30 81 25 8A 42 42 02 20 89 54 41 11 86 04 27 58 1C 18 62 12 16 94 84 2B 41 53 18 02 A1 13 0D 59 14 44 34 14 25 88 18 18 77 82 41 81 51 81 27 41 00 21 1E 25 85 21 01 82 12 50 28 44 20 04 12 1E 48 41 00 00 82 12 44 AC 91 24 80 1A 01 25 91 41 13 A4 41 85 48 08 24 F0 48 12 A4 8E 48 88 48 00 10 04 26 04 F0 E4 4C 20 E3 9C 93 41 2E 24 89 94 26 47 34 49 97 A5 17 68 9F 24 F1 A4 29 FC 38 24 7B 16 37 44 2D 41 2D D4 AF 58 75 D6 72 C4 C1 C4 1E 81 8C C9 C3 88 E7 34 1D 16 16 A1 1C A5 74 82 D8 52 11 D6 26 C8 CA 9C C1 44 44 81 4C 91 42 AD 17 54 2D 86 9D 84 39 F4 98 41 19 3C 5B 58 96 C2 4C 9E 41 7B 18 A7 11 FB 52 9F 49 D4 89 31 84 8F 64 71 18 6C 18 47 81 46 84 E9 34 89 44 B4 7C E8 A8 22 CC E8 CA 61 22 2C 7D 84 62 25 4D C2 4F 18 D7 22 68 1B D9 DE 52 F8 B9 4C 2F 48 F7 13 42 CD 83 17 25 9B 42 27 51 4F 98 E3 C1 28 51 C8 23 5C 8C 42 6C 06 63 1B 32 88 8F 1E 49 96 41 1B 48 DB 22 87 64 8B 22 63 B4 12 C6 11 CC D4 41 FC 29 44 4F 1A 82 FE 81 44 3D 46 53 74 51 C2 45 85 64 89 3B 81 77 8A 6D 11 7F 88 34 D4 9B 1C 3B 81 53 F3 14 41 3F 48 71 15 E2 48 D5 48 92 44 57 28 17 89 8E 18 13 61 61 8F E1 E4 C1 78 13 B6 19 7C 98 39 81 27 11 B3 AC 21 59 79 DC F9 A1 52 87 19 7F 88 B3 17 92 97 27 55 79 39 93 1F 83 F8 94 41 43 93 7C 4D 42 12 1B 1C 1A B8 84 51 48 4D C1 2D 84 9E 21 8A F1 48 A9 1D 18 2E 86 98 6F AC F2 44 13 CB 2C 2F 48 A1 84 2B 18 1B 28 16 B1 99 F6 46 11 1F 2A 96 55 EF 32 F9 4C 91 7D 32 46 CB 64 6B 84 CF A1 34 44 27 C8 29 D4 28 62 44 23 F2 84 12 46 F5 C1 79 24 4F 12 B2 21 C1 44 8F 84 F4 24 24 4B 12 2F 21 64 94 9F 42 12 F4 12 42 87 94 14 7A
1,HS,2780,0:05.444.064,50 ns,1 B,,11,02,   NYET packet,96
0,HS,2781,0:05.444.179,1.625.250 ms,,,,,[14 SOF],
0,HS,2782,0:05.444.203,1.637.366 ms,512 B,,11,02,OUT txn (NYET)   [69 POLL],5F 42 BA 84 F1 52 42 46 D1 41 B8 94 F1 12 42 87 94 1D A4 4B 19 2F 21 75 48 D9 41 F8 84 14 2F 21 75 88 79 21 B4 44 F1 12 12 8D 89 57 48 45 D8 22 D1 14 B8 91 A1 11 85 C8 84 4B 98 2F 21 75 48 D9 41 B8 94 F1 12 12 87 94 1F 42 BA 84 F1 12 42 85 B9 21 BA 84 71 12 52 98 1F 42 B8 84 31 12 85 F9 24 A4 4B 19 1A 74 C8 F8 24 24 4B 94 12 8D C8 47 49 4F 82 E4 24 81 3A 88 48 87 84 2E 84 47 58 2D 4A 87 84 4F 42 3A 84 2D 42 46 D9 41 BA 84 F1 52 42 87 94 9F 42 BA 84 F1 52 42 87 94 5F 42 BA 84 F1 52 42 8F 84 E4 42 F8 84 14 2D 42 87 84 4C 32 44 2F 21 D2 88 F8 85 84 DF 79 CE 32 3D 21 9F 3A 01 1B 44 65 E4 51 E1 24 F1 43 48 45 51 44 1E 1A AF 84 F4 8C A4 3E 14 1A D1 11 54 11 6C B1 42 C4 48 CF 58 A2 92 4E 58 9D 48 DF 18 E8 28 F8 52 18 BD 29 D7 52 4D 86 28 9D 41 9F 19 E8 26 34 42 17 18 17 31 4E 1C 95 18 FA 84 87 2F 81 F5 41 48 C5 55 64 84 9F 94 F2 AD A5 26 42 58 93 9D 81 BE 12 4A D1 99 72 29 C1 82 23 84 A2 2A 4F 68 48 98 61 CF 42 F2 24 16 1E 3A 91 45 44 56 22 57 18 24 CC 51 81 AB 8A 4C C1 18 BD 41 17 48 2E 14 2C F1 42 49 C5 F5 A4 86 4E 5A AD 48 AE A1 4F 4A 58 A2 8D 29 8B 22 4F 61 28 84 E4 48 F8 94 96 25 78 82 D8 4C 82 08 8E C8 8B 89 2F 5A 41 F2 23 21 17 13 8C D4 88 74 2A B4 34 E1 24 15 52 19 41 1E 1A A5 78 88 A4 13 1A 01 15 61 21 2F 24 44 F8 8C A4 B2 4E 48 17 14 49 E8 49 D1 22 F5 48 68 C7 52 45 F4 12 18 15 F9 89 81 90 42 1D 81 1E 11 1E 5C 8B 44 AB 88 4F 68 38 52 1F 14 54 4D 40 98 22 DF 4A 6A 42 2D 1A 91 8B 88 3A C9 4A AF 84 76 29 C1 12 29 A5 64 8B 22 4F 49 F1 42 4A AD 29 5F 52 72 24 F4 12 18 AF 18 F8 85 85 45 88 B1 82 F8 11 11 4C 51 88
1,HS,2783,0:05.444.203,1.596.483 ms,,,11,02,   [69 PING-NAK],
1,HS,2784,0:05.445.828,433 ns,,,11,02,   PING-ACK,
2,HS,2785,0:05.445.828,66 ns,3 B,,11,02,      PING packet,B4 0B 09
2,HS,2786,0:05.445.828,50 ns,1 B,,11,02,      ACK packet,D2
1,HS,2787,0:05.445.831,66 ns,3 B,,11,02,   OUT packet,E1 0B 09
1,HS,2788,0:05.445.831,8.633 us,515 B,,11,02,   DATA0 packet,C3 5F 42 BA 84 F1 52 42 46 D1 41 B8 94 F1 12 42 87 94 1D A4 4B 19 2F 21 75 48 D9 41 F8 84 14 2F 21 75 88 79 21 B4 44 F1 12 12 8D 89 57 48 45 D8 22 D1 14 B8 91 A1 11 85 C8 84 4B 98 2F 21 75 48 D9 41 B8 94 F1 12 12 87 94 1F 42 BA 84 F1 12 42 85 B9 21 BA 84 71 12 52 98 1F 42 B8 84 31 12 85 F9 24 A4 4B 19 1A 74 C8 F8 24 24 4B 94 12 8D C8 47 49 4F 82 E4 24 81 3A 88 48 87 84 2E 84 47 58 2D 4A 87 84 4F 42 3A 84 2D 42 46 D9 41 BA 84 F1 52 42 87 94 9F 42 BA 84 F1 52 42 87 94 5F 42 BA 84 F1 52 42 8F 84 E4 42 F8 84 14 2D 42 87 84 4C 32 44 2F 21 D2 88 F8 85 84 DF 79 CE 32 3D 21 9F 3A 01 1B 44 65 E4 51 E1 24 F1 43 48 45 51 44 1E 1A AF 84 F4 8C A4 3E 14 1A D1 11 54 11 6C B1 42 C4 48 CF 58 A2 92 4E 58 9D 48 DF 18 E8 28 F8 52 18 BD 29 D7 52 4D 86 28 9D 41 9F 19 E8 26 34 42 17 18 17 31 4E 1C 95 18 FA 84 87 2F 81 F5 41 48 C5 55 64 84 9F 94 F2 AD A5 26 42 58 93 9D 81 BE 12 4A D1 99 72 29 C1 82 23 84 A2 2A 4F 68 48 98 61 CF 42 F2 24 16 1E 3A 91 45 44 56 22 57 18 24 CC 51 81 AB 8A 4C C1 18 BD 41 17 48 2E 14 2C F1 42 49 C5 F5 A4 86 4E 5A AD 48 AE A1 4F 4A 58 A2 8D 29 8B 22 4F 61 28 84 E4 48 F8 94 96 25 78 82 D8 4C 82 08 8E C8 8B 89 2F 5A 41 F2 23 21 17 13 8C D4 88 74 2A B4 34 E1 24 15 52 19 41 1E 1A A5 78 88 A4 13 1A 01 15 61 21 2F 24 44 F8 8C A4 B2 4E 48 17 14 49 E8 49 D1 22 F5 48 68 C7 52 45 F4 12 18 15 F9 89 81 90 42 1D 81 1E 11 1E 5C 8B 44 AB 88 4F 68 38 52 1F 14 54 4D 40 98 22 DF 4A 6A 42 2D 1A 91 8B 88 3A C9 4A AF 84 76 29 C1 12 29 A5 64 8B 22 4F 49 F1 42 4A AD 29 5F 52 72 24 F4 12 18 AF 18 F8 85 85 45 88 B1 82 F8 11 11 4C 51 88 7C 10
1,HS,2789,0:05.445.840,50 ns,1 B,,11,02,   NYET packet,96
0,HS,2790,0:05.445.930,1.625.266 ms,,,,,[14 SOF],
